file_name,density,algebraic_connectivity,energy
graphs/instances/g0182.col,0.65030303,28.20933544,404.4011723
graphs/instances/g0183.col,0.84020202,56.44486035,341.6997249
graphs/instances/g0184.col,0.464848485,6.903947341,259.7096982
graphs/instances/g0185.col,0.333737374,5.760310166,261.0088403
graphs/instances/g0186.col,0.316363636,0.973731948,291.6673295
graphs/instances/g0187.col,0.37030303,13.95630123,297.6965018
graphs/instances/g0188.col,0.391313131,17.59445087,299.3900825
graphs/instances/g0189.col,0.293131313,3.448623805,286.9335236
graphs/instances/g0190.col,0.376565657,9.816311628,300.4297043
graphs/instances/g0191.col,0.326464646,5.955297081,275.5716129
graphs/instances/g0192.col,0.362828283,12.48078786,286.623781
graphs/instances/g0193.col,0.327878788,9.931265531,278.6250578
graphs/instances/g0194.col,0.374747475,12.18946625,286.8682693
graphs/instances/g0195.col,0.352525253,10.78575044,285.0049049
graphs/instances/g0196.col,0.348080808,8.830319587,281.6525798
graphs/instances/g0169.col,0.176767677,5.3894142,312.0977525
graphs/instances/g0197.col,0.389494949,12.11882032,292.9533037
graphs/instances/g0198.col,0.357575758,8.755645706,287.1372138
graphs/instances/g0199.col,0.334545455,10.04544423,268.4492426
graphs/instances/g0200.col,0.340808081,11.06869719,290.4790761
graphs/instances/g0201.col,0.364646465,16.91868379,316.3056978
graphs/instances/g0202.col,0.356969697,14.17786187,263.4361369
graphs/instances/g0203.col,0.342222222,14.28778801,255.0864219
graphs/instances/g0204.col,0.325656566,12.30440995,244.5935037
graphs/instances/g0205.col,0.327474747,11.98216694,245.1205396
graphs/instances/g0206.col,0.326868687,12.61382602,247.2393058
graphs/instances/g0207.col,0.333535354,12.76044284,246.4051697
graphs/instances/g0208.col,0.337171717,13.30993055,243.0205439
graphs/instances/g0209.col,0.333939394,13.27552357,245.017688
graphs/instances/g0210.col,0.338181818,13.43016835,245.9158113
graphs/instances/g0212.col,0.348080808,8.830319587,281.6525798
graphs/instances/g0213.col,0.498181818,5.983402816,289.3976852
graphs/instances/g0214.col,0.256767677,5.959832376,307.9273377
graphs/instances/g0215.col,0.507070707,21.88024709,303.8635695
graphs/instances/g0216.col,0.256969697,4.881515582,261.2751814
graphs/instances/g0217.col,0.34,13.44582286,290.0413506
graphs/instances/g0093.col,0.05030303,0.917250396,109.3600739
graphs/instances/g0218.col,0.351919192,11.66897262,296.2260522
graphs/instances/g0219.col,0.303434343,11.11307916,281.8086967
graphs/instances/g0220.col,0.395555556,15.16202172,300.7990547
graphs/instances/g0211.col,0.331515152,12.77240806,242.5722435
graphs/instances/g0222.col,0.320606061,8.886801098,270.1632178
graphs/instances/g0221.col,0.320808081,7.849683183,279.9157075
graphs/instances/g0224.col,0.353939394,13.04445763,278.3043236
graphs/instances/g0225.col,0.353737374,15.58120586,282.289248
graphs/instances/g0226.col,0.342828283,8.918835683,281.1995487
graphs/instances/g0223.col,0.31010101,9.478002603,266.742073
graphs/instances/g0227.col,0.343636364,14.44862794,258.8008038
graphs/instances/g0229.col,0.345252525,13.65564608,253.3100019
graphs/instances/g0228.col,0.347070707,12.54482585,252.35637
graphs/instances/g0230.col,0.346464646,13.68576278,244.3209548
graphs/instances/g0233.col,0.337171717,12.72586431,240.0953502
graphs/instances/g0231.col,0.338383838,12.64689984,251.8606002
graphs/instances/g0235.col,0.338585859,11.83405232,233.2442852
graphs/instances/g0234.col,0.345252525,13.87072856,233.2760018
graphs/instances/g0232.col,0.351515152,14.02732028,244.5324403
graphs/instances/g0237.col,0.34040404,12.73686469,198.4921816
graphs/instances/g0238.col,0.33979798,12.7249131,198.3659864
graphs/instances/g0236.col,0.352929293,14.43979016,240.3918592
graphs/instances/g0240.col,0.33959596,12.67188562,198.1852984
graphs/instances/g0239.col,0.33979798,12.72504361,198.4136783
graphs/instances/g0242.col,0.34,12.70136053,198.1976015
graphs/instances/g0241.col,0.34020202,12.73211331,198.039159
graphs/instances/g0243.col,0.302828283,4.282407406,385.6671326
graphs/instances/g0244.col,0.33959596,12.57304312,198.010295
graphs/instances/g0247.col,0.33979798,12.54928367,198.2070809
graphs/instances/g0246.col,0.341414141,13.15241519,200.3734733
graphs/instances/g0248.col,0.340808081,12.88216419,198.6272761
graphs/instances/g0245.col,0.344646465,11.36808045,317.2878077
graphs/instances/g0250.col,0.361414141,15.45436417,339.4480379
graphs/instances/g0251.col,0.376969697,17.48970532,245.7541805
graphs/instances/g0252.col,0.207474747,5.862162582,286.8999098
graphs/instances/g0253.col,0.267474747,9.861266702,191.3392137
graphs/instances/g0254.col,0.276565657,10.82751049,192.3562588
graphs/instances/g0255.col,0.308484848,10.53947023,219.3344035
graphs/instances/g0257.col,0.281818182,6.923338856,201.3494746
graphs/instances/g0136.col,0.116565657,2.306158449,270.6546375
graphs/instances/g0256.col,0.275959596,13.56856499,349.9342245
graphs/instances/g0259.col,0.646464646,37.79819872,306.2923344
graphs/instances/g0261.col,0.344444444,10.63208146,307.6502305
graphs/instances/g0258.col,0.258989899,4.845955634,227.0346671
graphs/instances/g0262.col,0.297777778,2.35E-14,283.754751
graphs/instances/g0264.col,0.262626263,3.929166003,257.7942962
graphs/instances/g0265.col,0.271919192,7.65512227,254.5867753
graphs/instances/g0266.col,0.285252525,2.946169841,244.9372325
graphs/instances/g0267.col,0.277171717,4.856422448,249.1564702
graphs/instances/g0268.col,0.301818182,6.930577779,261.1936545
graphs/instances/g0260.col,0.291313131,7.120194227,243.2463494
graphs/instances/g0270.col,0.305858586,8.485511099,252.7620854
graphs/instances/g0269.col,0.244242424,1.966515042,234.7009436
graphs/instances/g0271.col,0.255353535,4.702227044,238.1566789
graphs/instances/g0272.col,0.279191919,4.560601385,243.3721564
graphs/instances/g0273.col,0.234545455,2.990688683,216.2016972
graphs/instances/g0275.col,0.255353535,4.845059639,223.7569741
graphs/instances/g0276.col,0.264040404,4.55157886,227.1220068
graphs/instances/g0277.col,0.26020202,2.805348519,219.7995688
graphs/instances/g0278.col,0.258787879,3.830755923,215.7798114
graphs/instances/g0263.col,0.231111111,1.57E-14,254.6688577
graphs/instances/g0279.col,0.26989899,5.151417826,217.9533329
graphs/instances/g0274.col,0.244848485,3.336215235,217.4925629
graphs/instances/g0280.col,0.265656566,4.202329068,203.1601427
graphs/instances/g0282.col,0.27030303,4.629737177,196.1024086
graphs/instances/g0281.col,0.26,3.872170654,203.6043114
graphs/instances/g0283.col,0.27010101,4.496710295,195.197444
graphs/instances/g0284.col,0.268484848,4.325255644,195.4056316
graphs/instances/g0285.col,0.266060606,4.238296116,194.4671815
graphs/instances/g0286.col,0.266464646,4.442964811,187.865999
graphs/instances/g0287.col,0.267070707,4.245759212,192.4172969
graphs/instances/g0289.col,0.263232323,4.382660122,189.1496749
graphs/instances/g0290.col,0.265656566,4.228977551,188.2431515
graphs/instances/g0292.col,0.268484848,4.686672592,183.9210533
graphs/instances/g0291.col,0.27010101,4.658138891,188.0722717
graphs/instances/g0288.col,0.265858586,3.968423856,194.98677
graphs/instances/g0295.col,0.262626263,3.929166003,257.7942962
graphs/instances/g0293.col,0.266464646,4.134256829,185.5162427
graphs/instances/g0294.col,0.28020202,4.965257023,185.0986644
graphs/instances/g0297.col,0.380606061,11.91549959,275.8998445
graphs/instances/g0298.col,0.348080808,14.62406946,216.2031639
graphs/instances/g0299.col,0.284444444,4.866662535,217.1108686
graphs/instances/g0296.col,0.200606061,7.61529247,341.7609279
graphs/instances/g0300.col,0.297373737,0.952980979,227.5870099
graphs/instances/g0303.col,0.274343434,1.917713842,206.0972675
graphs/instances/g0302.col,0.266666667,4.818836391,208.94086
graphs/instances/g0305.col,0.26989899,4.504474146,195.7661631
graphs/instances/g0304.col,0.254545455,4.388033505,204.2249427
graphs/instances/g0301.col,0.255555556,5.531266178,211.6377376
graphs/instances/g0306.col,0.257777778,6.040984379,202.7165968
graphs/instances/g0309.col,0.278989899,5.531583939,197.6355021
graphs/instances/g0307.col,0.261414141,5.804455434,199.8500891
graphs/instances/g0310.col,0.288080808,5.360505095,197.8648875
graphs/instances/g0311.col,0.270707071,3.938761831,184.7216988
graphs/instances/g0308.col,0.27030303,4.470614196,194.0758859
graphs/instances/g0312.col,0.278585859,4.471509622,190.6645006
graphs/instances/g0313.col,0.262020202,3.165530104,189.8153107
graphs/instances/g0314.col,0.273737374,4.865323468,193.8103952
graphs/instances/g0315.col,0.275151515,4.942320592,188.9834314
graphs/instances/g0317.col,0.277373737,5.310026875,192.9879786
graphs/instances/g0318.col,0.282020202,4.816891687,185.8815847
graphs/instances/g0320.col,0.282222222,3.953299631,183.7284649
graphs/instances/g0319.col,0.277979798,4.883590182,184.9767449
graphs/instances/g0321.col,0.284646465,4.910092257,183.1216689
graphs/instances/g0322.col,0.288282828,4.892685479,180.3808684
graphs/instances/g0324.col,0.384242424,20.38409849,382.1953369
graphs/instances/g0323.col,0.227070707,11.47850889,367.7016368
graphs/instances/g0326.col,0.276161616,9.431099564,378.2950746
graphs/instances/g0325.col,0.276969697,4.452850624,225.5426955
graphs/instances/g0328.col,0.227474747,4.784063532,222.6568053
graphs/instances/g0316.col,0.265252525,3.956626753,190.6872478
graphs/instances/g0329.col,0.205454545,4.254633142,250.2105322
graphs/instances/g0330.col,0.195353535,0.987132776,217.1463241
graphs/instances/g0332.col,0.277979798,5.899994137,254.2964462
graphs/instances/g0333.col,0.241010101,5.211800773,242.1593689
graphs/instances/g0334.col,0.272727273,4.900870876,226.7342392
graphs/instances/g0335.col,0.265656566,4.84889083,210.5634519
graphs/instances/g0336.col,0.272121212,5.594459235,219.914993
graphs/instances/g0337.col,0.273131313,1.935058267,210.5464926
graphs/instances/g0249.col,0.047070707,0.570187745,179.811104
graphs/instances/g0339.col,0.258181818,2.984847051,218.6288325
graphs/instances/g0340.col,0.249292929,4.694486583,196.3132518
graphs/instances/g0338.col,0.26,3.862300088,206.7065298
graphs/instances/g0331.col,0.221010101,3.844827222,231.4305535
graphs/instances/g0342.col,0.806060606,67.15162096,414.8882863
graphs/instances/g0343.col,0.448282828,8.391084123,416.7725569
graphs/instances/g0341.col,0.245656566,3.916954492,191.6452795
graphs/instances/g0344.col,0.356969697,12.65962944,405.6398758
graphs/instances/g0346.col,0.333131313,8.758137035,240.068812
graphs/instances/g0327.col,0.177777778,3.19E-14,293.8185844
graphs/instances/g0345.col,0.280606061,0.973778002,273.6644678
graphs/instances/g0349.col,0.292727273,2.972663297,245.3029154
graphs/instances/g0351.col,0.267070707,5.985260617,188.1876
graphs/instances/g0352.col,0.274949495,5.891737859,182.8976305
graphs/instances/g0348.col,0.21030303,0.976569702,272.3232124
graphs/instances/g0353.col,0.342828283,8.918835683,281.1995487
graphs/instances/g0347.col,0.263030303,2.787873166,290.8670004
graphs/instances/g0356.col,0.456565657,15.76136904,292.2072747
graphs/instances/g0355.col,0.435757576,13.71231759,293.0924724
graphs/instances/g0357.col,0.397575758,11.87225997,260.355687
graphs/instances/g0358.col,0.488080808,25.57032053,266.2815117
graphs/instances/g0359.col,0.454949495,21.94914528,258.5122072
graphs/instances/g0360.col,0.476969697,17.82552163,258.8080512
graphs/instances/g0350.col,0.275151515,8.771725261,257.9204196
graphs/instances/g0362.col,0.44989899,22.86058558,246.7620612
graphs/instances/g0354.col,0.303232323,7.426441879,231.0000984
graphs/instances/g0361.col,0.476363636,20.92581335,261.5512846
graphs/instances/g0363.col,0.398383838,19.6109727,214.9862834
graphs/instances/g0364.col,0.473939394,23.92105297,244.0302946
graphs/instances/g0368.col,0.430707071,21.86366626,216.8090085
graphs/instances/g0367.col,0.448080808,22.80195481,228.3130595
graphs/instances/g0369.col,0.431919192,22.96379876,220.4948347
graphs/instances/g0370.col,0.416363636,20.96492345,209.1134932
graphs/instances/g0371.col,0.427272727,20.94282569,215.398288
graphs/instances/g0372.col,0.424646465,20.9745037,202.8312277
graphs/instances/g0373.col,0.437171717,21.97708935,212.3621145
graphs/instances/g0374.col,0.417373737,20.97365741,201.8816616
graphs/instances/g0365.col,0.394949495,20.87119389,224.9898445
graphs/instances/g0375.col,0.422222222,21.98010295,192.8405421
graphs/instances/g0376.col,0.406262626,20.97739104,198.1396693
graphs/instances/g0377.col,0.405656566,22.91582809,188.115827
graphs/instances/g0378.col,0.401818182,21.96247147,187.5626425
graphs/instances/g0379.col,0.411919192,21.95432641,185.3634218
graphs/instances/g0380.col,0.402424242,21.98555464,175.8930768
graphs/instances/g0382.col,0.39959596,22.86996367,181.0625355
graphs/instances/g0381.col,0.403030303,21.96247496,191.0979975
graphs/instances/g0383.col,0.40969697,21.98238325,178.5028226
graphs/instances/g0385.col,0.407272727,22.97974882,173.1266027
graphs/instances/g0386.col,0.407272727,22.9784334,174.8523106
graphs/instances/g0387.col,0.401414141,22.97976761,169.0958961
graphs/instances/g0388.col,0.676363636,35.91955079,429.4057547
graphs/instances/g0389.col,0.668686869,34.43241261,371.2257165
graphs/instances/g0390.col,0.60989899,33.83773248,322.8694646
graphs/instances/g0391.col,0.438383838,4.980602442,249.1411852
graphs/instances/g0392.col,0.377171717,14.80647755,204.3403567
graphs/instances/g0393.col,0.408282828,22.74934105,194.5738885
graphs/instances/g0394.col,0.385858586,14.82049627,192.4458031
graphs/instances/g0384.col,0.403838384,21.98456886,182.9277815
graphs/instances/g0396.col,0.393737374,22.98043125,139.9654149
graphs/instances/g0397.col,0.398585859,22.98024811,145.3446216
graphs/instances/g0395.col,0.422626263,23.77753071,188.7973153
graphs/instances/g0399.col,0.388282828,22.79535054,138.9187753
graphs/instances/g0400.col,0.391515152,22.98041687,132.8768741
graphs/instances/g0398.col,0.394343434,22.98023807,139.158097
graphs/instances/g0401.col,0.388686869,22.98022028,134.2538445
graphs/instances/g0403.col,0.388080808,21.98799924,133.4151174
graphs/instances/g0404.col,0.390707071,22.98023341,127.1698846
graphs/instances/g0402.col,0.393131313,22.98025054,138.6096015
graphs/instances/g0405.col,0.392121212,22.98023358,134.8438342
graphs/instances/g0406.col,0.280808081,8.860894644,325.5444371
graphs/instances/g0408.col,0.337575758,16.58779294,370.9406221
graphs/instances/g0409.col,0.645454545,40.51959799,319.8487755
graphs/instances/g0410.col,0.472121212,22.98473945,260.145427
graphs/instances/g0411.col,0.495353535,26.70002574,280.6900362
graphs/instances/g0412.col,0.546262626,25.94789519,252.9047299
graphs/instances/g0414.col,0.418383838,18.96983062,191.3770302
graphs/instances/g0413.col,0.401818182,16.79495971,239.3547107
graphs/instances/g0415.col,0.442222222,25.49410111,373.6255131
graphs/instances/g0416.col,0.572121212,20.43110063,383.6308753
graphs/instances/g0418.col,0.747070707,51.54781639,410.941964
graphs/instances/g0417.col,0.404040404,20.86032306,397.0028226
graphs/instances/g0420.col,0.405454545,17.05002629,337.4447177
graphs/instances/g0419.col,0.535959596,22.87706804,311.0616491
graphs/instances/g0421.col,0.390505051,7.956493304,252.2785188
graphs/instances/g0422.col,0.447070707,17.827294,321.2868497
graphs/instances/g0423.col,0.541212121,31.07058609,277.5098851
graphs/instances/g0424.col,0.487272727,26.63231613,301.0026111
graphs/instances/g0426.col,0.495757576,26.7933543,274.3865353
graphs/instances/g0427.col,0.56,26.95137903,266.6548926
graphs/instances/g0428.col,0.422424242,22.98020142,194.3971378
graphs/instances/g0429.col,0.473939394,23.92105297,244.0302946
graphs/instances/g0430.col,0.471717172,25.07052235,329.5613115
graphs/instances/g0425.col,0.424040404,19.9127273,266.593456
graphs/instances/g0431.col,0.319191919,7.977401812,212.3632608
graphs/instances/g0432.col,0.301818182,8.028572256,216.8894453
graphs/instances/g0434.col,0.287070707,6.353458808,194.9450234
graphs/instances/g0435.col,0.408888889,22.93396684,178.6753548
graphs/instances/g0433.col,0.31010101,9.478002603,266.742073
graphs/instances/g0437.col,0.324646465,11.06079966,221.8473973
graphs/instances/g0438.col,0.326060606,11.0086532,217.804214
graphs/instances/g0436.col,0.346464646,6.38105657,235.6551453
graphs/instances/g0366.col,0.402222222,20.84353372,256.2675764
graphs/instances/g0440.col,0.358787879,13.88365312,206.4365442
graphs/instances/g0439.col,0.342626263,10.6137957,216.5372438
graphs/instances/g0443.col,0.383434343,18.87862007,201.3841872
graphs/instances/g0441.col,0.374545455,14.12831496,216.2150691
graphs/instances/g0444.col,0.310707071,9.609214695,197.9860881
graphs/instances/g0446.col,0.308888889,8.384913897,185.688345
graphs/instances/g0447.col,0.326060606,11.51220043,187.0999367
graphs/instances/g0448.col,0.318383838,11.39367305,186.0130429
graphs/instances/g0449.col,0.325050505,12.57439468,187.3931718
graphs/instances/g0450.col,0.324242424,10.67306446,186.1991896
graphs/instances/g0451.col,0.332727273,12.05287309,180.1516708
graphs/instances/g0445.col,0.338585859,12.74065151,197.5738035
graphs/instances/g0452.col,0.311919192,10.79564359,179.1272301
graphs/instances/g0453.col,0.314747475,10.32747034,176.9042837
graphs/instances/g0454.col,0.315757576,10.43702546,175.3823445
